owner,owner_flag,status,status_flag,pipe_type,pipe_type_flag,width,width_flag,ds_width,ds_width_flag,pipe_material,pipe_material_flag,ds_pipe_material,ds_pipe_material_flag,lining_type,lining_type_flag,ds_lining_type,ds_lining_type_flag,lining_material,lining_material_flag,ds_lining_material,ds_lining_material_flag,length,length_flag,current_value,current_value_flag,replace_cost,replace_cost_flag,lifetime,lifetime_flag,year_laid,year_laid_flag,pipe_class,pipe_class_flag,asset_id,asset_id_flag,user_text_30,user_text_30_flag,user_text_35,user_text_35_flag,user_text_40,user_text_40_flag
WCC,HARM,INUS,CONF,WWRM,CONF,400,CONF,400,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,91.899,#D,60577.51,OP14,76923.83,OP14,80,OP14,1/01/1997,CONF,SDR22,CONF,WWP030497,IN,PS23 PS24,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,375,CONF,375,#D,RCON,CONF,RCON,#D,,#D,,#D,,#D,,#D,27.722,#D,11064.53,OP14,22129.06,OP14,80,OP14,1/01/1975,HARM,,,WWP030499,IN,PS23 PS24,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,375,CONF,375,#D,RCON,CONF,RCON,#D,,#D,,#D,,#D,,#D,14.934,#D,5960.52,OP14,11921.05,OP14,80,OP14,1/01/1975,HARM,,,WWP030500,IN,PS23 PS24,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,375,CONF,375,#D,RCON,CONF,RCON,#D,,#D,,#D,,#D,,#D,10.098,#D,4030.36,OP14,8060.72,OP14,80,OP14,1/01/1975,HARM,,,WWP030498,IN,PS23 PS24,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,36.004,#D,9466.68,OP14,18933.36,OP14,80,OP14,1/01/1975,HARM,,,WWP030501,IN,PS27,RMCO,1,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,96.292,#D,32281.02,OP14,50636.89,OP14,80,OP14,1/01/1985,CONF,,,WWP030502,IN,PS27,RMCO,1,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,79.655,#D,26703.61,OP14,41888.02,OP14,80,OP14,1/01/1985,CONF,,,WWP030503,IN,PS27,RMCO,1,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,56.504,#D,14856.83,OP14,29713.65,OP14,80,OP14,1/01/1975,HARM,,,WWP030504,IN,PS27,RMCO,1,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,90.996,#D,23925.95,OP14,47851.89,OP14,80,OP14,1/01/1975,HARM,,,WWP030505,IN,PS27,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,63.011,#D,21123.87,OP14,33135.47,OP14,80,OP14,1/01/1985,CONF,,,WWP030506,IN,PS27,RMCO,1,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,47.496,#D,15922.6,OP14,24976.63,OP14,80,OP14,1/01/1985,CONF,,,WWP030507,IN,PS27,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,19.013,#D,3874.35,OP14,9998.33,OP14,80,OP14,1/01/1965,JB,,,WWP030508,IN,PS27,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,300,CONF,300,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,3.776,#D,661.9,OP14,2574.04,OP14,70,OP14,1/01/1962,CONF,,,WWP030509,IN,PS07,RMCO,1,,,
WCC,IF,INUS,CONF,WWRM,CONF,300,CONF,300,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,39.371,#D,6901.35,OP14,26838.57,OP14,70,OP14,1/01/1962,CONF,,,WWP030510,IN,PS07,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,400,CONF,400,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,456.825,#D,125640.53,OP14,382384.22,OP14,70,OP14,1/01/1967,CONF,,,WWP030511,IN,PS01 PS02 PS04,RMCO,1,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,AC,CONF,AC,#D,,#D,,#D,,#D,,#D,218.999,#D,56002.98,OP14,115300.26,OP14,70,OP14,1/01/1978,CONF,,,WWP030513,IN,PS46,RMCO,2,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,KOKE,200,#D,AC,KOKE,AC,#D,,#D,,#D,,#D,,#D,243.59,#D,54605.62,OP14,109211.24,OP14,100,OP14,1/01/1955,HARM,,,WWP030514,IN,PS46,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,6.149,#D,4028.41,OP14,8056.83,OP14,80,OP14,1/01/1975,HARM,,,WWP030606,IN,PS27,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,400,CONF,400,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,188.43,#D,124208.33,OP14,157724.86,OP14,80,OP14,1/01/1997,CONF,SDR22,CONF,WWP038697,IN,PS23 PS24,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,375,CONF,375,#D,RCON,CONF,RCON,#D,,#D,,#D,,#D,,#D,45.582,#D,22286.29,OP14,36385.78,OP14,80,OP14,1/01/1983,CONF,,,WWP031067,IN,PS23 PS24,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,375,CONF,375,#D,RCON,CONF,RCON,#D,,#D,,#D,,#D,,#D,62.475,#D,24935.3,OP14,49870.6,OP14,80,OP14,1/01/1975,HARM,,,WWP031076,IN,PS23 PS24,RMCO,2,,,
WCC,IF,INUS,CONF,WWRM,CONF,50,KOKE,50,#D,UPVC,KOKE,UPVC,#D,,#D,,#D,,#D,,#D,1.198,#D,773.6,OP14,1105.15,OP14,80,OP14,1/01/1990,CONF,SDR17,,WWP031899,IN,PS74,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,150,CONF,150,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,154.836,#D,48533.89,OP14,69334.13,OP14,80,OP14,1/01/1990,CONF,SDR17,,WWP031900,IN,PS33 PS74,RMCO,1,,,
WCC,IF,INUS,CONF,WWRM,CONF,100,KOKE,100,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,5.308,#D,1809.88,OP14,2585.54,OP14,80,OP14,1/01/1990,CONF,SDR17,,WWP031901,IN,PS74,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,150,CONF,150,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,220.345,#D,69067.92,OP14,98668.45,OP14,80,OP14,1/01/1990,CONF,SDR17,,WWP031902,IN,PS33,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,150,CONF,150,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,2.978,#D,933.46,OP14,1333.52,OP14,80,OP14,1/01/1990,CONF,SDR17,,WWP031903,IN,PS33,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,667,CONF,667,#D,ST,MSIM,ST,#D,,#D,,#D,,#D,,#D,92.256,#D,74937.25,OP14,115288.08,OP14,60,OP14,1/01/1993,CONF,,,WWP031976,IN,PS38,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,667,CONF,667,#D,ST,MSIM,ST,#D,,#D,,#D,,#D,,#D,48.894,#D,39715.38,OP14,61100.58,OP14,60,OP14,1/01/1993,CONF,,,WWP031977,IN,PS38,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,667,CONF,667,#D,CONC,CONF,CONC,#D,,#D,,#D,,#D,,#D,49.996,#D,51118.12,OP14,62477.7,OP14,110,OP14,1/01/1994,CONF,,,WWP031978,IN,PS38,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,667,CONF,667,#D,ST,MSIM,ST,#D,,#D,,#D,,#D,,#D,110.291,#D,89586.64,OP14,137825.59,OP14,60,OP14,1/01/1993,CONF,,,WWP032114,IN,PS38,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,168,CONF,168,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,526.173,#D,125205.92,OP14,250411.84,OP14,80,OP14,1/01/1975,HARM,,,WWP033637,IN,PS21,RMCO,0,,CM - Waterloo Quay,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,168,CONF,168,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,21.899,#D,5210.99,OP14,10421.99,OP14,80,OP14,1/01/1975,HARM,,,WWP033638,IN,PS21,RMCO,0,,CM - Waterloo Quay,RMCO
WCC,ASB,INUS,,WWRM,,175,ASB,175,#D,CI,ASB,CI,#D,,#D,,#D,,#D,,#D,258.184,#D,62847.61,OP14,125695.22,OP14,70,OP14,1/01/1985,HARM,,,WWP039441,IN,PS15,RMCO,0,,PS15,RMCO
WCC,IF,INUS,CSEA,WWRM,,315,HARM,315,#D,HDPE,HARM,HDPE,#D,,#D,,#D,,#D,,#D,7.477,#D,1674.07,OP14,3348.13,OP14,100,OP14,1/01/1955,HARM,,,WWP039859,,PS18,RMCO,0,,PS18,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,150,CONF,150,#D,AC,HARM,AC,#D,,#D,,#D,,#D,,#D,45.26,#D,851.56,OP14,20267.01,OP14,119,OP14,2/01/1900,CONF,,,WWP038020,IN,PS19,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,667,CONF,667,#D,ST,MSIM,ST,#D,,#D,,#D,,#D,,#D,10.,#D,8122.75,OP14,12496.54,OP14,60,OP14,1/01/1993,CONF,,,WWP033727,IN,PS38,RMCO,1,,,
WCC,IF,INUS,CONF,WWRM,CONF,667,CONF,667,#D,ST,MSIM,ST,#D,,#D,,#D,,#D,,#D,8.818,#D,7162.64,OP14,11019.45,OP14,60,OP14,1/01/1993,CONF,,,WWP033728,IN,PS38,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,667,CONF,667,#D,ST,MSIM,ST,#D,,#D,,#D,,#D,,#D,9.952,#D,8083.76,OP14,12436.56,OP14,60,OP14,1/01/1993,CONF,,,WWP033729,IN,PS38,RMCO,0,,,
WCC,,INUS,,WWRM,,667,HARM,667,#D,RCON,HARM,RCON,#D,,#D,,#D,,#D,,#D,6.17,#D,1381.43,OP14,2762.87,OP14,100,OP14,1/01/1955,HARM,,,WWP039502,,PS38,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,50,CONF,50,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,30.237,#D,6165.56,OP14,8807.95,OP14,80,OP14,1/01/1990,CONF,,,WWP033741,IN,PS56,RMCO,0,,,
WCC,,INUS,,WWRM,,150,HARM,150,#D,CONC,HARM,CONC,#D,,#D,,#D,,#D,,#D,1061.498,#D,173687.96,OP14,347375.91,OP14,100,OP14,1/01/1955,HARM,,,WWP040012,,PS14,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CSEA,225,HARM,225,#D,RCON,HARM,RCON,#D,,#D,,#D,,#D,,#D,10.29,#D,2303.88,OP14,4607.77,OP14,100,OP14,1/01/1955,HARM,,,WWP033762,IN,PS63,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CSEA,150,HARM,150,#D,RCON,HARM,RCON,#D,,#D,,#D,,#D,,#D,7.208,#D,1613.84,OP14,3227.68,OP14,100,OP14,1/01/1955,HARM,,,WWP033763,IN,PS63,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CSEA,225,HARM,225,#D,RCON,HARM,RCON,#D,,#D,,#D,,#D,,#D,3.264,#D,730.79,OP14,1461.59,OP14,100,OP14,1/01/1955,HARM,,,WWP033761,IN,PS63,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,150,HARM,150,#D,UPVC,CONF,UPVC,#D,,#D,,#D,,#D,,#D,53.238,#D,13707.7,OP14,23839.48,OP14,80,OP14,1/01/1980,CONF,UNK,CONF,WWP033764,IN,PS65,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,450,ASB,450,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,36.164,#D,2296.82,OP14,33074.14,OP14,72,OP14,1/01/1947,CONF,,,WWP033814,IN,PS08 PS09 PS42,RMCO,0,,CM - Waring Talor St,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,300,CONF,300,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,1.514,#D,339.11,OP14,1032.07,OP14,70,OP14,1/01/1967,CONF,,,WWP033875,IN,PS01,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,300,CONF,300,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,126.749,#D,43201.37,OP14,86402.74,OP14,70,OP14,1/01/1985,HARM,,,WWP033893,IN,PS01,RMCO,2,,,
WCC,IF,INUS,CONF,WWRM,CSEA,32,CSEA,32,#D,STS,CSEA,STS,#D,,#D,,#D,,#D,,#D,5.71,#D,751.09,OP14,1502.19,OP14,70,OP14,1/01/1985,HARM,,,WWP033896,IN,PS50,RMCO,0,,,
WCC,,INUS,,WWRM,,160,,160,#D,HPPE,CONF,HPPE,#D,,#D,,#D,,#D,,#D,130.788,#D,,,,,,,,,,#D,WWP041701,,PS36,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,150,CONF,150,#D,RCON,HARM,RCON,#D,,#D,,#D,,#D,,#D,9.816,#D,2197.76,OP14,4395.51,OP14,100,OP14,1/01/1955,HARM,,,WWP034142,IN,PS64,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,667,CONF,667,#D,ST,MSIM,ST,#D,,#D,,#D,,#D,,#D,97.726,#D,79380.4,OP14,122123.69,OP14,60,OP14,1/01/1993,CONF,,,WWP034342,IN,PS38,RMCO,1,,,
WCC,IF,INUS,CONF,WWRM,CONF,300,ASB,300,#D,CI,ASB,CI,#D,,#D,,#D,,#D,,#D,99.629,#D,33968.99,OP14,67937.97,OP14,70,OP14,1/01/1985,HARM,,,WWP034360,IN,PS01,RMCO,0,,,
WCC,INM,INUS,CONF,WWRM,CONF,315,ASB,315,INM,HDPE,ASB,HDPE,INM,,#D,,#D,,#D,,#D,167.556,#D,95788.97,OP14,123598.68,OP14,80,OP14,1/01/1996,JB,,,WWP034537,IN,PS25 PS26,RMCO,1,,CM - Broadway,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,350,CONF,350,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,7.741,#D,5437.79,OP14,5878.69,OP14,80,OP14,1/01/2008,JB,SDR17,,WWP034539,IN,PS25,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,315,CONF,315,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,53.971,#D,35196.7,OP14,38050.48,OP14,80,OP14,1/01/2008,JB,SDR17,,WWP035222,IN,PS26,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,250,CONF,250,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,2.74,#D,425.44,OP14,1654.5,OP14,70,OP14,1/01/1962,CONF,,,WWP035317,IN,PS07,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,300,CONF,300,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,98.449,#D,17257.14,OP14,67111.09,OP14,70,OP14,1/01/1962,CONF,,,WWP035318,IN,PS07,RMCO,0,,,
WCC,IF,INUS,CSEA,WWRM,CSEA,250,,250,#D,CI,,CI,#D,,#D,,#D,,#D,,#D,6.023,#D,1818.44,OP14,3636.88,OP14,70,OP14,1/01/1985,HARM,,,WWP039845,,PS07,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,667,CONF,667,#D,ST,MSIM,ST,#D,,#D,,#D,,#D,,#D,39.997,#D,32488.57,OP14,49982.41,OP14,60,OP14,1/01/1993,CONF,,,WWP035427,IN,PS38,RMCO,0,,,
WCC,INM,INUS,CONF,WWRM,CONF,100,CONF,100,INM,CI,CONF,CI,INM,,#D,,#D,,#D,,#D,232.571,#D,42980.09,OP14,85960.18,OP14,70,OP14,1/01/1985,HARM,,,WWP035489,IN,PS29,RMCO,0,,PS29,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,250,CONF,250,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,3.155,#D,489.88,OP14,1905.09,OP14,70,OP14,1/01/1962,CONF,,,WWP035545,IN,PS05,RMCO,0,,CM - Wakefield St,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,380,CONF,380,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,114.99,#D,23832.82,OP14,92683.2,OP14,70,OP14,1/01/1962,CONF,,,WWP035547,IN,PS05 PS06,RMCO,1,,CM - Wakefield St,RMCO
WCC,INM,INUS,CONF,WWRM,CONF,160,CONF,160,INM,HDPE,CONF,HDPE,INM,,#D,,#D,,#D,,#D,34.674,#D,13458.11,OP14,16069.39,OP14,80,OP14,1/01/2001,CONF,,,WWP035737,IN,PS40,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,315,CONF,315,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,93.036,#D,55753.18,OP14,65591.98,OP14,80,OP14,1/01/2002,JB,SDR17,,WWP036141,IN,PS26,RMCO,2,,,
WCC,IF,INUS,CONF,WWRM,CONF,315,CONF,315,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,5.914,#D,3544.05,OP14,4169.47,OP14,80,OP14,1/01/2002,JB,SDR17,,WWP036142,IN,PS26,RMCO,1,,,
WCC,IF,INUS,CONF,WWRM,CONF,150,CONF,150,#D,HDPE,HARM,HDPE,#D,,#D,,#D,,#D,,#D,6.763,#D,1514.2,OP14,3028.41,OP14,100,OP14,1/01/1955,HARM,,,WWP036263,IN,PS20,RMCO,0,,PS20,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,150,CONF,150,#D,EARE,HARM,EARE,#D,,#D,,#D,,#D,,#D,8.223,#D,1841.09,OP14,3682.18,OP14,100,OP14,1/01/1955,HARM,,,WWP036265,IN,PS20,RMCO,0,,PS20,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,400,CONF,400,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,50.084,#D,33014.12,OP14,41922.69,OP14,80,OP14,1/01/1997,CONF,SDR22,CONF,WWP036303,IN,PS23 PS24,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,ASB,300,ASB,300,#D,CI,ASB,CI,#D,,#D,,#D,,#D,,#D,27.597,#D,9406.21,OP14,18812.43,OP14,70,OP14,1/01/1985,HARM,,,WWP036988,IN,PS11 PS12,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,300,HARM,300,#D,CI,HARM,CI,#D,,#D,,#D,,#D,,#D,5.189,#D,1161.79,OP14,2323.59,OP14,100,OP14,1/01/1955,HARM,,,WWP036322,IN,PS11 PS12,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,300,HARM,300,#D,CI,HARM,CI,#D,,#D,,#D,,#D,,#D,57.384,#D,12848.01,OP14,25696.02,OP14,100,OP14,1/01/1955,HARM,,,WWP036323,IN,PS11 PS12,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,AC,CONF,AC,#D,,#D,,#D,,#D,,#D,106.924,#D,17671.63,OP14,56227.92,OP14,70,OP14,1/01/1966,JB,D,CONF,WWP036628,IN,PS27,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,AC,CONF,AC,#D,,#D,,#D,,#D,,#D,5.669,#D,936.93,OP14,2981.15,OP14,70,OP14,1/01/1966,JB,D,CONF,WWP036629,IN,PS27,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,50,CONF,50,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,18.98,#D,3870.17,OP14,5528.82,OP14,80,OP14,1/01/1990,CONF,,,WWP021866,IN,PS81,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,50,CONF,50,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,17.474,#D,3563.09,OP14,5090.12,OP14,80,OP14,1/01/1990,CONF,,,WWP036634,IN,PS81,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,50,CONF,50,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,13.911,#D,2836.56,OP14,4052.23,OP14,80,OP14,1/01/1990,CONF,,,WWP036635,IN,PS81,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,50,CONF,50,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,17.522,#D,3572.87,OP14,5104.11,OP14,80,OP14,1/01/1990,CONF,,,WWP036636,IN,PS81,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,225,CONF,225,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,37.86,#D,10692.88,OP14,21385.77,OP14,70,OP14,1/01/1985,HARM,,,WWP036746,IN,PS10,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,AC,CONF,AC,#D,,#D,,#D,,#D,,#D,464.525,#D,141753.81,OP14,242018.7,OP14,70,OP14,1/01/1985,JB,,,WWP008220,IN,PS47,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,160,CONF,160,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,60.122,#D,24030.5,OP14,27861.45,OP14,80,OP14,1/01/2003,CONF,SDR17,,WWP036831,IN,PS41,RMCO,0,,PS41,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,160,ASB,160,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,60.974,#D,24371.04,OP14,28256.28,OP14,80,OP14,1/01/2003,CONF,SDR17,,WWP036840,IN,PS41,RMCO,0,,PS41,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,160,CONF,160,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,6.354,#D,2539.67,OP14,2944.54,OP14,80,OP14,1/01/2003,CONF,SDR17,,WWP036843,IN,PS41,RMCO,0,,PS41,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,315,CONF,315,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,42.38,#D,25396.83,OP14,29878.63,OP14,80,OP14,1/01/2002,JB,SDR17,,WWP036883,IN,PS26,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,315,CONF,315,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,4.407,#D,2640.96,OP14,3107.01,OP14,80,OP14,1/01/2002,JB,SDR17,,WWP036884,IN,PS26,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,225,CONF,225,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,7.283,#D,8423.24,OP14,149933.65,OP14,89,OP14,1/01/1930,CONF,,,WWP041514,KOKE,PS30,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,667,CONF,667,#D,ST,MSIM,ST,#D,,#D,,#D,,#D,,#D,29.982,#D,24353.63,OP14,37467.13,OP14,60,OP14,1/01/1993,CONF,,,WWP036981,IN,PS38,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,667,CONF,667,#D,ST,MSIM,ST,#D,,#D,,#D,,#D,,#D,29.961,#D,24336.57,OP14,37440.88,OP14,60,OP14,1/01/1993,CONF,,,WWP036982,IN,PS38,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,150,CONF,150,#D,DI,CONF,DI,#D,,#D,,#D,,#D,,#D,29.621,#D,11369.15,OP14,13264.01,OP14,70,OP14,1/08/2004,CONF,,,WWP037086,IN,PS28,RMCO,0,,PS28,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,160,CONF,160,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,1.844,#D,769.08,OP14,854.54,OP14,80,OP14,1/01/2006,CONF,SDR17,,WWP037350,IN,PS40,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,315,CONF,315,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,103.85,#D,67724.83,OP14,73216.03,OP14,80,OP14,1/01/2008,CONF,SDR26,,WWP037621,IN,PS18,RMCO,0,,PS18,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,300,CONF,300,#D,AC,CONF,AC,#D,,#D,,#D,,#D,,#D,378.784,#D,77463.27,OP14,258210.92,OP14,70,OP14,1/01/1965,CONF,,,WWP037622,IN,PS18,RMCO,0,,PS18,RMCO
