owner,owner_flag,status,status_flag,pipe_type,pipe_type_flag,width,width_flag,ds_width,ds_width_flag,pipe_material,pipe_material_flag,ds_pipe_material,ds_pipe_material_flag,lining_type,lining_type_flag,ds_lining_type,ds_lining_type_flag,lining_material,lining_material_flag,ds_lining_material,ds_lining_material_flag,length,length_flag,current_value,current_value_flag,replace_cost,replace_cost_flag,lifetime,lifetime_flag,year_laid,year_laid_flag,pipe_class,pipe_class_flag,asset_id,asset_id_flag,user_text_30,user_text_30_flag,user_text_35,user_text_35_flag,user_text_40,user_text_40_flag
WCC,IF,INUS,CONF,WWRM,CONF,225,CONF,225,#D,PE,CONF,PE,#D,,#D,,#D,,#D,,#D,24.674,#D,13066.37,OP14,13937.46,OP14,80,OP14,1/01/2009,CONF,PN16 SDR11,,WWP037895,IN,PS48 PS49,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,STCL,CONF,STCL,#D,,#D,,#D,,#D,,#D,4.123,#D,1987.47,OP14,2168.15,OP14,60,OP14,1/01/2009,CONF,,,WWP037897,IN,PS49,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,125,CONF,125,#D,P80B,CONF,P80B,#D,,#D,,#D,,#D,,#D,1.997,#D,785.59,OP14,816.19,OP14,80,OP14,1/01/2011,CONF,SDR11,,WWP037928,IN,PSZealandia,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,250,HARM,250,#D,HDPE,HARM,HDPE,#D,,#D,,#D,,#D,,#D,1.459,#D,326.66,OP14,653.33,OP14,100,OP14,1/01/1955,HARM,,,WWP037945,IN,PS42,RMCO,0,,PS42,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,150,CONF,150,#D,ST,MSIM,ST,#D,,#D,,#D,,#D,,#D,0.2,#D,82.09,OP14,89.56,OP14,60,OP14,1/01/2009,CONF,,,WWP038010,IN,PS48,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,150,CONF,150,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,213.14,#D,66809.48,OP14,95442.12,OP14,80,OP14,1/01/1990,CONF,SDR17,,WWP038011,IN,PS33 PS74,RMCO,1,,,
WCC,IF,INUS,CONF,WWRM,CONF,150,CONF,150,#D,PLST,HARM,PLST,#D,,#D,,#D,EPOX,HARM,EPOX,#D,60.404,#D,1136.49,OP14,27048.35,OP14,119,OP14,2/01/1900,CONF,,,WWP023878,IN,PS19,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,400,CONF,400,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,61.006,#D,40213.62,OP14,51064.92,OP14,80,OP14,1/01/1997,CONF,SDR22,CONF,WWP031066,IN,PS23 PS24,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,315,CONF,315,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,65.36,#D,23039.96,OP14,46079.92,OP14,80,OP14,1/01/1975,HARM,SDR17,,WWP038039,IN,PS26,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,160,CONF,160,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,258.093,#D,100168.55,OP14,119604.23,OP14,80,OP14,1/01/2001,CONF,SDR17,,WWP038040,IN,PS40,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,100,CONF,100,#D,HDPE,HARM,HDPE,#D,,#D,,#D,,#D,,#D,1.028,#D,349.55,OP14,379.95,OP14,100,OP14,1/01/2006,CONF,,,WWP038041,IN,PS40,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,100,CONF,100,#D,HDPE,HARM,HDPE,#D,,#D,,#D,,#D,,#D,1.149,#D,390.7,OP14,424.67,OP14,100,OP14,1/01/2006,CONF,,,WWP038042,IN,PS40,RMCO,0,,,
WCC,ASB,INUS,ASB,WWRM,ASB,375,,375,#D,HDPE,HARM,HDPE,#D,,#D,,#D,,#D,,#D,201.438,#D,80398.84,OP14,160797.67,OP14,100,OP14,1/01/1955,HARM,,,WWP039437,IN,PS23,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,350,CONF,350,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,76.309,#D,11590.15,OP14,57950.74,OP14,70,OP14,1/01/1958,CONF,,,WWP038043,IN,PS23,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,350,CONF,350,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,17.286,#D,2625.47,OP14,13127.37,OP14,70,OP14,1/01/1958,CONF,,,WWP038044,IN,PS23,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,450,HARM,450,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,1.537,#D,344.13,OP14,688.25,OP14,70,OP14,1/01/1985,HARM,,,WWP038046,IN,PS01 PS02 PS04,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,250,CONF,250,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,19.301,#D,2335.9,OP14,9084.06,OP14,70,OP14,1/01/1962,CONF,,,WWP038047,IN,PS06,RMCO,0,,CM - Wakefield St,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,426,ASB,426,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,3.915,#D,883.26,OP14,3434.9,OP14,70,OP14,1/01/1962,JB,,,WWP035546,IN,PS05,RMCO,0,,CM - Wakefield St,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,375,CONF,375,#D,DICL,CONF,DICL,#D,,#D,,#D,,#D,,#D,2.16,#D,1527.16,OP14,1724.22,OP14,70,OP14,1/01/2006,CONF,,,WWP038050,IN,PS01,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,300,CONF,300,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,23.825,#D,5336.37,OP14,16241.12,OP14,70,OP14,1/01/1967,CONF,,,WWP038051,IN,PS01,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,300,CONF,300,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,1.236,#D,216.66,OP14,842.56,OP14,70,OP14,1/01/1962,CONF,,,WWP038053,IN,PS07,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,300,CONF,300,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,11.625,#D,2037.75,OP14,7924.57,OP14,70,OP14,1/01/1962,CONF,,,WWP038054,IN,PS07,RMCO,1,,,
WCC,IF,INUS,CONF,WWRM,CONF,250,CONF,250,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,10.476,#D,1626.62,OP14,6325.75,OP14,70,OP14,1/01/1962,CONF,,,WWP038055,IN,PS07,RMCO,1,,,
WCC,IF,INUS,CONF,WWRM,CONF,380,CONF,380,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,208.094,#D,11647.64,OP14,167726.04,OP14,72,OP14,1/01/1947,CONF,,,WWP038056,IN,PS08 PS09 PS42,RMCO,0,,CM - Waring Talor St,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,350,CONF,350,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,3.547,#D,187.06,OP14,2693.67,OP14,72,OP14,1/01/1947,CONF,,,WWP038057,IN,PS09 PS42,RMCO,1,,CM - Waring Talor St,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,398,ASB,398,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,51.77,#D,2998.15,OP14,43173.31,OP14,72,OP14,1/01/1947,CONF,,,WWP038058,IN,PS09,RMCO,2,,PS09,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,ST,JB,ST,#D,,#D,,#D,,#D,,#D,0.118,#D,55.85,OP14,62.05,OP14,60,OP14,1/01/2008,CONF,,,WWP038059,IN,PS12,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,ST,MSIM,ST,#D,,#D,,#D,,#D,,#D,2.046,#D,968.33,OP14,1075.93,OP14,60,OP14,1/01/2008,CONF,,,WWP038060,IN,PS12,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,ST,MSIM,ST,#D,,#D,,#D,,#D,,#D,0.513,#D,242.79,OP14,269.77,OP14,60,OP14,1/01/2008,CONF,,,WWP022827,IN,PS11,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,ST,MSIM,ST,#D,,#D,,#D,,#D,,#D,0.129,#D,61.05,OP14,67.84,OP14,60,OP14,1/01/2008,CONF,,,WWP038061,IN,PS11,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,110,CONF,110,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,138.882,#D,42803.16,OP14,53503.94,OP14,80,OP14,1/01/1998,CONF,SDR22,CONF,WWP038063,IN,PS13,RMCO,0,,,
WCC,,INUS,,WWRM,,160,,160,#D,HPPE,,HPPE,#D,,#D,,#D,,#D,,#D,274.777,#D,,,,,,,,,,#D,WWP041700,,PS36,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,350,CONF,350,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,2.404,#D,912.83,OP14,1825.65,OP14,80,OP14,1/01/1975,HARM,SDR17,,WWP038168,IN,PS26,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,667,CONF,667,#D,ST,MSIM,ST,#D,,#D,,#D,,#D,,#D,72.473,#D,58868.01,OP14,90566.18,OP14,60,OP14,1/01/1993,CONF,,,WWP038263,IN,PS38,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,667,CONF,667,#D,ST,MSIM,ST,#D,,#D,,#D,,#D,,#D,136.394,#D,110789.45,OP14,170445.31,OP14,60,OP14,1/01/1993,CONF,,,WWP038270,IN,PS38,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,400,CONF,400,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,7.553,#D,4978.75,OP14,6322.22,OP14,80,OP14,1/01/1997,CONF,SDR22,CONF,WWP036304,IN,PS23 PS24,RMCO,0,,,
WCC,ASB,INUS,,WWRM,,175,ASB,175,#D,CI,ASB,CI,#D,,#D,,#D,,#D,,#D,90.176,#D,20040.67,OP14,40081.34,OP14,70,OP14,1/01/1985,HARM,,,WWP039427,IN,PS15,RMCO,0,,PS15,RMCO
WCC,ASB,INUS,,WWRM,,175,ASB,175,#D,CI,ASB,CI,#D,,#D,,#D,,#D,,#D,330.785,#D,80520.27,OP14,161040.54,OP14,70,OP14,1/01/1985,HARM,,,WWP039440,IN,PS15,RMCO,0,,PS15,RMCO
WCC,,INUS,ASB,WWRM,ASB,150,HARM,150,#D,EARE,HARM,EARE,#D,,#D,,#D,,#D,,#D,6.011,#D,1345.84,OP14,2691.67,OP14,100,OP14,1/01/1955,HARM,,,WWP039442,IN,PS16,RMCO,0,,PS16,RMCO
WCC,ASB,INUS,ASB,WWRM,ASB,150,HARM,150,#D,EARE,HARM,EARE,#D,,#D,,#D,,#D,,#D,274.611,#D,63069.09,OP14,126138.18,OP14,100,OP14,1/01/1955,HARM,,,WWP039447,IN,PS16,RMCO,0,,PS16,RMCO
WCC,,INUS,,WWRM,ASB,300,HARM,300,#D,RCON,HARM,RCON,#D,,#D,,#D,,#D,,#D,3.304,#D,739.75,OP14,1479.5,OP14,100,OP14,1/01/1955,HARM,,,WWP039444,IN,PS17,RMCO,0,,PS17,RMCO
WCC,ASB,INUS,ASB,WWRM,ASB,450,HARM,450,#D,CONC,HARM,CONC,#D,,#D,,#D,,#D,,#D,242.903,#D,54384.86,OP14,108769.72,OP14,100,OP14,1/01/1955,HARM,,,WWP039446,IN,PS23,RMCO,0,,,
WCC,ASB,INUS,ASB,WWRM,ASB,375,,375,#D,RCON,,RCON,#D,,#D,,#D,,#D,,#D,381.866,#D,41748.02,OP14,83496.04,OP14,80,OP14,1/01/1975,HARM,,,WWP039449,IN,PS23 PS24,RMCO,0,,,
WCC,,INUS,,WWRM,ASB,150,HARM,150,#D,EARE,HARM,EARE,#D,,#D,,#D,,#D,,#D,81.841,#D,18323.82,OP14,36647.64,OP14,100,OP14,1/01/1955,HARM,,,WWP039753,MSIM,PS17,RMCO,0,,PS17,RMCO
WCC,,INUS,,WWRM,ASB,100,ASB,100,#D,AC,ASB,AC,#D,,#D,,#D,,#D,,#D,399.978,#D,73916.01,OP14,147832.03,OP14,70,OP14,1/01/1979 12:17:55 p.m.,,,,WWP006525,IN,PS33,RMCO,0,,,
WCC,,INUS,,WWRM,ASB,150,ASB,150,#D,RCON,HARM,RCON,#D,,#D,,#D,,#D,,#D,51.128,#D,18077.48,OP14,21780.09,OP14,100,OP14,1/01/1997 1:39:26 p.m.,ASB,,,WWP039453,IN,PS31,RMCO,0,,,
WCC,,INUS,,WWRM,ASB,250,ASB,250,#D,EARE,HARM,EARE,#D,,#D,,#D,,#D,,#D,30.485,#D,9203.92,OP14,18407.83,OP14,100,OP14,1/01/1955,HARM,,,WWP039596,,PS19,RMCO,0,,,
WCC,,INUS,,WWRM,ASB,150,ASB,150,#D,EARE,HARM,EARE,#D,,#D,,#D,,#D,,#D,18.976,#D,4248.64,OP14,8497.28,OP14,100,OP14,1/01/1955,HARM,,,WWP039595,,PS22,RMCO,0,,,
WCC,,INUS,,WWRM,ASB,250,ASB,250,#D,EARE,HARM,EARE,#D,,#D,,#D,,#D,,#D,3.14,#D,948.02,OP14,1896.03,OP14,100,OP14,1/01/1955,HARM,,,WWP039597,,PS19 PS22,RMCO,0,,,
WCC,,INUS,,WWRM,,250,HARM,250,#D,EARE,HARM,EARE,#D,,#D,,#D,,#D,,#D,395.62,#D,88577.49,OP14,177154.98,OP14,100,OP14,1/01/1955,HARM,,,WWP039601,CALC,PS19 PS22,RMCO,0,,,
WCC,,INUS,,WWRM,,450,ASB,450,#D,CI,ASB,CI,#D,,#D,,#D,,#D,,#D,115.775,#D,52941.58,OP14,105883.17,OP14,70,OP14,1/01/1899,ASB,,,WWP040052,,PS01 PS02 PS03 PS04,RMCO,0,,,
WCC,,INUS,CONF,WWRM,CONF,50,CONF,50,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,43.701,#D,9385.32,OP14,12110.09,OP14,80,OP14,1/01/1996,,,,WWP015712,IN,PS45,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,350,CONF,350,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,31.347,#D,5380.55,OP14,20924.36,OP14,70,OP14,1/01/1962,CONF,,,WWP023231,IN,PS05,RMCO,0,,CM - Wakefield St,RMCO
WCC,IF,INUS,CSEA,WWRM,CSEA,63,CSEA,63,#D,PE,CSEA,PE,#D,,#D,,#D,,#D,,#D,28.034,#D,4368.63,OP14,8737.27,OP14,80,OP14,1/01/1975,HARM,,,WWP039825,,PS81,RMCO,0,,,
WCC,IF,INUS,CSEA,WWRM,CSEA,150,HARM,150,#D,EARE,HARM,EARE,#D,,#D,,#D,,#D,,#D,61.183,#D,13698.59,OP14,27397.18,OP14,100,OP14,1/01/1955,HARM,,,WWP039826,,PS69,RMCO,0,,PS69,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,AC,CONF,AC,#D,,#D,,#D,,#D,,#D,4.707,#D,777.94,OP14,2475.26,OP14,70,OP14,1/01/1966,JB,D,CONF,WWP036630,IN,PS27,RMCO,0,,,
WCC,IF,INUS,CSEA,WWRM,CSEA,200,ASB,200,#D,CI,ASB,CI,#D,,#D,,#D,,#D,,#D,39.138,#D,10430.59,OP14,20861.19,OP14,70,OP14,1/01/1985,HARM,,,WWP039958,ASB,PS04,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,400,ASB,400,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,10.563,#D,2905.14,OP14,8841.73,OP14,70,OP14,1/01/1967,CONF,,,WWP022535,IN,PS01 PS02 PS04,RMCO,0,,,
WCC,IF,INUS,CSEA,WWRM,CSEA,150,HARM,150,#D,AC,HARM,AC,#D,,#D,,#D,,#D,,#D,21.29,#D,4766.73,OP14,9533.47,OP14,100,OP14,1/01/1955,HARM,,,WWP039847,,PS62,RMCO,0,,,
WCC,IF,INUS,CSEA,WWRM,CSEA,160,CSEA,160,INM,HDPE,INM,HDPE,INM,,#D,,#D,,#D,,#D,158.962,#D,36832.94,OP14,73665.88,OP14,80,OP14,1/01/1975,HARM,,,WWP039851,,PS37,RMCO,0,,PS37,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,HDPE,JB,HDPE,#D,,#D,,#D,,#D,,#D,15.542,#D,7151.41,OP14,8173.04,OP14,80,OP14,1/01/2004,JB,,,WWP012375,IN,PS24,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,200,CONF,200,#D,HDPE,JB,HDPE,#D,,#D,,#D,,#D,,#D,6.874,#D,3162.97,OP14,3614.82,OP14,80,OP14,1/01/2004,JB,,,WWP039918,IN,PS24,RMCO,0,,,
PVT,LLUS,INUS,CSEA,WWRM,CSEA,100,CSEA,100,#D,AC,CSEA,AC,#D,,#D,,#D,,#D,,#D,2191.613,#D,405010.52,OP14,810021.04,OP14,70,OP14,1/01/1985,HARM,,,WWP039923,,PS68,RMCO,0,,PS68,RMCO
WCC,IF,INUS,CSEA,WWRM,CSEA,150,HARM,150,#D,HDPE,HARM,HDPE,#D,,#D,,#D,,#D,,#D,4.292,#D,960.96,OP14,1921.92,OP14,100,OP14,1/01/1955,HARM,,,WWP039929,,PS02,RMCO,0,,,
WCC,IF,INUS,CSEA,WWRM,CSEA,100,CSEA,100,#D,EARE,HARM,EARE,#D,,#D,,#D,,#D,,#D,33.343,#D,6161.79,OP14,12323.59,OP14,100,OP14,1/01/1955,HARM,,,WWP039930,,PS02,RMCO,0,,,
WCC,IF,INUS,CSEA,WWRM,CSEA,1350,HARM,1350,#D,RCON,HARM,RCON,#D,,#D,,#D,,#D,,#D,321.312,#D,70501.47,OP14,143880.54,OP14,100,OP14,11/01/1963,CSEA,,,WWP039861,,PS19 PS22,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,300,CONF,300,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,51.344,#D,9000.1,OP14,35000.37,OP14,70,OP14,1/01/1962,CONF,,,WWP040048,,PS07,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,225,CONF,225,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,34.564,#D,9761.99,OP14,19523.97,OP14,70,OP14,1/01/1985,HARM,,,WWP033708,IN,PS08,RMCO,0,,PS08,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,350,ASB,350,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,13.845,#D,3454.67,OP14,10514.2,OP14,70,OP14,1/01/1967,CONF,,,WWP039838,CSEA,PS01 PS02,RMCO,0,,,
WCC,IF,INUS,CSEA,WWRM,CSEA,250,ASB,250,#D,CI,ASB,CI,#D,,#D,,#D,,#D,,#D,111.778,#D,33747.59,OP14,67495.18,OP14,70,OP14,1/01/1985,HARM,,,WWP039837,,PS04,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,250,CONF,250,#D,EARE,HARM,EARE,#D,,#D,,#D,,#D,,#D,25.283,#D,7633.35,OP14,15266.7,OP14,100,OP14,1/01/1955,HARM,,,WWP019063,IN,PS09,RMCO,0,,PS09,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,300,ASB,300,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,354.652,#D,120880.26,OP14,241760.52,OP14,80,OP14,1/01/1975,HARM,,,WWP038062,IN,PS11,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,ASB,300,ASB,300,#D,CI,ASB,CI,#D,,#D,,#D,,#D,,#D,2.837,#D,966.97,OP14,1933.94,OP14,70,OP14,1/01/1985,HARM,UNK,ASB,WWP036987,IN,PS11 PS12,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,160,CONF,160,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,13.043,#D,5817.66,OP14,6044.33,OP14,80,OP14,1/08/2011,CONF,,,WWP023142,IN,PS21,RMCO,0,,CM - Waterloo Quay,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,152,CONF,152,#D,HDPE,CONF,HDPE,#D,,#D,,#D,,#D,,#D,2.436,#D,686.52,OP14,1098.43,OP14,80,OP14,1/01/1984,CONF,,,WWP021521,IN,PS21,RMCO,0,,CM - Waterloo Quay,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,100,CONF,100,#D,CU,CONF,CU,#D,,#D,,#D,,#D,,#D,248.359,#D,45896.79,OP14,91793.59,OP14,80,OP14,1/01/1975,HARM,,,WWP034687,IN,PS44,RMCO,0,,PS44,RMCO
WCC,KOKE,INUS,CONF,WWRM,CONF,65,KOKE,65,#D,HPPE,KOKE,HPPE,#D,,#D,,#D,,#D,,#D,1.884,#D,487.76,OP14,948.42,OP14,70,OP14,1/01/1980,CONF,,,WWP019207,IN,PS39,RMCO,0,,PS39,RMCO
WCC,KOKE,INUS,KOKE,WWRM,KOKE,65,KOKE,65,#D,HPPE,KOKE,HPPE,#D,,#D,,#D,,#D,,#D,1.795,#D,,,,,,,,,,#D,WWP041702,,PS39,RMCO,0,,PS39,RMCO
WCC,KOKE,INUS,CSEA,WWRM,CSEA,150,HARM,150,#D,UPVC,HARM,UPVC,#D,,#D,,#D,,#D,,#D,469.614,#D,104682.28,OP14,209364.57,OP14,100,OP14,1/01/1955,HARM,,,WWP039920,,PS48,RMCO,0,,,
WCC,KOKE,INUS,CSEA,WWRM,CSEA,150,HARM,150,#D,STS,KOKE,STS,#D,,#D,,#D,,#D,,#D,3.068,#D,104682.28,OP14,209364.57,OP14,100,OP14,1/01/1955,HARM,,,WWP041750,KOKE,PS48,RMCO,0,,,
WCC,KOKE,INUS,KOKE,WWRM,KOKE,150,KOKE,150,#D,PLST,KOKE,PLST,#D,,#D,,#D,,#D,,#D,0.611,#D,,,,,,,,,,#D,WWP041785,CSEA,PS48,RMCO,0,,,
WCC,KOKE,INUS,CONF,WWRM,CONF,200,CONF,200,#D,STCL,CONF,STCL,#D,,#D,,#D,,#D,,#D,364.994,#D,98025.49,OP14,196050.99,OP14,60,OP14,1/01/1975,HARM,,,WWP012333,IN,PS49,RMCO,0,,,
WCC,IF,INUS,CONF,WWRM,CONF,400,ASB,400,#D,CI,CONF,CI,#D,,#D,,#D,,#D,,#D,0.441,#D,337.5,OP14,369.14,OP14,70,OP14,1/01/2008,CONF,,,WWP038045,IN,PS01 PS02 PS04,RMCO,0,,,
WCC,ASB,INUS,ASB,WWRM,ASB,250,WWST,250,#D,STCL,WWST,STCL,#D,,#D,,#D,,#D,,#D,130.834,#D,268252.41,OP14,536504.81,OP14,100,OP14,1/01/1955,HARM,,,WWP039445,IN,PS16,RMCO,0,,PS16,RMCO
WCC,ASB,INUS,ASB,WWRM,ASB,250,WWST,250,#D,STCL,WWST,STCL,#D,CIP,WWST,CIP,#D,,#D,,#D,100.617,#D,268252.41,OP14,536504.81,OP14,100,OP14,1/01/1955,HARM,,,WWP039445,IN,PS16,RMCO,0,,PS16,RMCO
WCC,ASB,INUS,ASB,WWRM,ASB,275,WWST,275,#D,PE,WWST,PE,#D,,#D,,#D,,#D,,#D,46.383,#D,268252.41,OP14,536504.81,OP14,100,OP14,1/01/1955,HARM,,,WWP039445,IN,PS16,RMCO,0,,PS16,RMCO
WCC,,INUS,,WWRM,,300,ASB,300,#D,CI,CPLN,CI,#D,,#D,,#D,,#D,,#D,2.292,#D,,,,,,,1/01/1955,HARM,,#D,WWP023107,,PS01,RMCO,0,,,
WCC,,INUS,ASB,WWRM,ASB,50,ASB,50,ASB,,#D,,#D,,#D,,#D,,#D,,#D,1.739,ASB,,,,,,,26/08/2010,ASB,,#D,WWP041173,JGRE,PS60,RMCO,0,,PS60,RMCO
WCC,,INUS,ASB,WWRM,ASB,50,ASB,50,ASB,,#D,,#D,,#D,,#D,,#D,,#D,1.739,ASB,,,,,,,26/08/2010,ASB,,#D,WWP041408,,PS60,RMCO,0,,PS60,RMCO
WCC,ASB,INUS,ASB,WWRM,ASB,90,ASB,90,#D,HPPE,ASB,HDPE,ASB,,#D,,#D,,#D,,#D,119.259,#D,,,,,,,26/08/2010,ASB,,#D,WWP038049,,PS60,RMCO,0,,PS60,RMCO
WCC,IF,INUS,CONF,WWRM,CONF,250,CONF,250,#D,STCL,CONF,STCL,#D,,#D,,#D,,#D,,#D,2.477,#D,967.62,OP14,1116.49,OP14,60,OP14,1/01/2006,JB,,,WWP038052,IN,PS02,RMCO,0,,,
WCC,ASB,INUS,,WWRM,,40,ASB,40,#D,,#D,,#D,,#D,,#D,,#D,,#D,1.06,#D,,,,,,,1/01/2012,ASB,,#D,WWP041141,JGRE,PS80,RMCO,0,,,
WCC,,INUS,,WWRM,,100,ASB,100,#D,AC,ASB,AC,#D,,#D,,#D,,#D,,#D,485.847,#D,89246.67,OP14,178493.34,OP14,70,OP14,1/01/1979 12:18:04 p.m.,ASB,,,WWP039451,IN,PS33,RMCO,0,,,
WCC,INM,INUS,CONF,WWRM,CONF,225,CONF,225,INM,CI,CONF,CI,INM,,#D,,#D,,#D,,#D,258.148,#D,8423.24,OP14,149933.65,OP14,89,OP14,1/01/1930,CONF,,,WWP036892,IN,PS30,RMCO,0,,,
